,transaction_id,item_id,customer_id,transaction_date,online_order,order_status,list_price
3177,3158,182,2891,15.03.2017,False,Approved,"1812,75"
3178,3159,92,1736,29.09.2017,True,Approved,"945,04"
3179,3160,167,1660,02.08.2017,True,Approved,"586,45"
3180,3161,42,1120,15.03.2017,True,Approved,"742,54"
3181,3162,186,915,02.12.2017,True,Approved,"100,35"
3182,3163,147,3484,03.09.2017,False,Approved,"1240,31"
3183,3164,30,1853,08.10.2017,True,Approved,"71,49"
3184,3165,159,51,22.08.2017,False,Approved,"1240,31"
3185,3166,164,3258,17.05.2017,True,Approved,"1073,07"
3186,3167,32,986,31.08.2017,False,Approved,"2091,47"
3187,3168,202,2917,31.07.2017,True,Approved,"1036,59"
3188,3169,71,2392,04.12.2017,True,Approved,"1538,99"
3189,3170,1,263,05.11.2017,False,Approved,"363,01"
3190,3171,53,2956,28.08.2017,True,Approved,"1386,84"
3191,3172,191,2488,30.06.2017,False,Approved,"1635,3"
3192,3173,51,1798,27.10.2017,False,Approved,"1577,53"
3193,3174,30,2873,26.02.2017,True,Approved,"71,49"
3194,3175,32,1240,25.12.2017,False,Approved,"2091,47"
3195,3176,97,952,25.01.2017,False,Approved,"1812,75"
3196,3177,32,2221,27.09.2017,True,Approved,"2091,47"
3197,3178,197,1863,29.01.2017,False,Approved,"742,54"
3198,3179,132,3278,22.02.2017,True,Approved,"71,16"
3199,3180,96,1368,04.09.2017,False,Approved,"1577,53"
3200,3181,116,2601,18.01.2017,True,Approved,"2005,66"
3201,3182,145,2151,06.08.2017,False,Approved,"1636,9"
3202,3183,55,1867,08.12.2017,True,Approved,"958,74"
3203,3184,95,1410,30.10.2017,False,Approved,"2091,47"
3204,3185,91,1798,20.04.2017,False,Approved,"1403,5"
3205,3186,165,3118,17.11.2017,True,Approved,"1469,44"
3206,3187,94,3299,30.11.2017,False,Approved,"1793,43"
3207,3188,88,1550,26.03.2017,True,Approved,"774,53"
3208,3189,147,263,09.04.2017,False,Approved,"1240,31"
3209,3190,172,489,14.07.2017,False,Approved,"290,62"
3210,3191,111,117,19.06.2017,True,Approved,"1762,96"
3211,3192,186,1832,08.02.2017,False,Approved,"100,35"
3212,3193,94,347,02.08.2017,False,Approved,"1793,43"
3213,3194,147,1559,04.11.2017,True,Approved,"1240,31"
3214,3195,8,1902,09.12.2017,False,Approved,"638,29"
3215,3196,1,1470,27.11.2017,False,Approved,"363,01"
3216,3197,195,113,04.01.2017,False,Cancelled,"1172,78"
3217,3198,105,3242,07.10.2017,False,Approved,"1769,64"
3218,3199,187,304,11.10.2017,False,Approved,"1415,01"
3219,3200,22,247,21.01.2017,True,Approved,"175,89"
3220,3201,28,1182,25.08.2017,,Approved,"1403,5"
3221,3202,30,2755,03.09.2017,False,Approved,"71,49"
3222,3203,193,2132,15.07.2017,True,Approved,"1073,07"
3223,3204,83,1091,10.06.2017,True,Approved,"230,91"
3224,3205,98,2845,13.10.2017,True,Approved,"1458,17"
3225,3206,56,1779,07.05.2017,False,Approved,"1661,92"
3226,3207,69,430,28.08.2017,False,Approved,"1198,46"
3227,3208,146,3423,11.04.2017,False,Approved,"792,9"
3228,3209,183,60,27.05.2017,False,Approved,"363,01"
3229,3210,49,1237,09.07.2017,False,Approved,"1765,3"
3230,3211,110,991,05.08.2017,False,Approved,"1720,7"
3231,3212,132,1469,16.07.2017,False,Approved,"71,16"
3232,3213,114,2102,02.12.2017,True,Approved,"175,89"
3233,3214,100,30,02.04.2017,True,Approved,"416,98"
3234,3215,198,1954,21.09.2017,True,Approved,"358,39"
3235,3216,86,2539,15.10.2017,True,Approved,"1311,44"
3236,3217,148,3184,19.09.2017,True,Approved,"495,72"
3237,3218,73,127,03.03.2017,False,Approved,"1992,93"
3238,3219,61,477,03.08.2017,True,Approved,"574,64"
3239,3220,132,389,08.09.2017,True,Approved,"71,16"
3240,3221,1,2058,19.03.2017,False,Approved,"363,01"
3241,3222,98,1095,26.05.2017,False,Approved,"1458,17"
3242,3223,50,2610,05.08.2017,True,Approved,"1163,89"
3243,3224,188,2049,26.10.2017,False,Cancelled,"1890,39"
3244,3225,83,3476,02.11.2017,True,Approved,"230,91"
3245,3226,114,3177,02.06.2017,False,Approved,"175,89"
3246,3227,48,333,18.06.2017,False,Approved,"1231,15"
3247,3228,192,1503,29.01.2017,False,Approved,"569,56"
3248,3229,31,2130,03.05.2017,False,Approved,"590,26"
3249,3230,124,2815,02.06.2017,False,Approved,"183,86"
3250,3231,119,2263,31.10.2017,False,Approved,"795,34"
3251,3232,136,2941,15.04.2017,True,Approved,"1483,2"
3252,3233,115,1663,08.02.2017,False,Approved,"642,7"
3253,3234,48,1552,13.08.2017,False,Approved,"1231,15"
3254,3235,103,1318,23.12.2017,False,Approved,"1151,96"
3255,3236,134,310,22.12.2017,False,Approved,"478,16"
3256,3237,146,1895,30.08.2017,False,Approved,"792,9"
3257,3238,143,1351,23.03.2017,True,Approved,"1071,23"
3258,3239,105,209,13.07.2017,False,Approved,"1769,64"
3259,3240,193,3347,17.08.2017,True,Approved,"1073,07"
3260,3241,142,3087,23.05.2017,False,Approved,"590,26"
3261,3242,63,1607,14.10.2017,False,Approved,"1775,81"
3262,3243,90,2777,18.09.2017,False,Approved,"1057,51"
3263,3244,186,1814,21.08.2017,True,Approved,"100,35"
3264,3245,63,1457,12.07.2017,False,Approved,"1775,81"
3265,3246,147,407,15.10.2017,False,Approved,"1240,31"
3266,3247,182,1417,05.04.2017,True,Approved,"1812,75"
3267,3248,57,3146,22.06.2017,False,Approved,"1024,66"
3268,3249,72,695,13.08.2017,True,Approved,"2005,66"
3269,3250,47,2952,06.07.2017,False,Approved,"1775,81"
3270,3251,145,3159,05.12.2017,True,Approved,"1636,9"
3271,3252,195,3343,12.06.2017,True,Approved,"1172,78"
3272,3253,120,169,21.01.2017,True,Approved,"1274,93"
3273,3254,156,1000,30.12.2017,False,Approved,"1873,97"
3274,3255,139,1449,02.05.2017,False,Approved,"1977,36"
3275,3256,37,1239,02.01.2017,True,Approved,"227,88"
3276,3257,157,3142,18.12.2017,True,Approved,"642,31"
3277,3258,139,1052,15.08.2017,False,Approved,"1977,36"
3278,3259,180,3375,05.01.2017,True,Approved,"1661,92"
3279,3260,8,3168,24.02.2017,True,Approved,"1202,34"
3280,3261,108,3170,30.08.2017,False,Approved,"1289,85"
3281,3262,172,1946,14.03.2017,True,Approved,"290,62"
3282,3263,142,649,05.11.2017,False,Approved,"590,26"
3283,3264,115,2500,07.12.2017,True,Approved,"642,7"
3284,3265,190,3249,01.10.2017,True,Approved,"1065,03"
3285,3266,111,1396,17.05.2017,True,Approved,"1762,96"
3286,3267,164,1740,24.12.2017,False,Approved,"1073,07"
3287,3268,175,2861,29.09.2017,True,Approved,"235,63"
3288,3269,150,2379,18.06.2017,True,Approved,"1842,92"
3289,3270,148,380,05.08.2017,True,Approved,"495,72"
3290,3271,159,1599,31.10.2017,False,Approved,"1240,31"
3291,3272,35,944,05.01.2017,False,Approved,"574,64"
3292,3273,3,1731,25.10.2017,True,Approved,"499,53"
3293,3274,124,1084,18.11.2017,True,Approved,"183,86"
3294,3275,152,2718,12.01.2017,True,Approved,"912,52"
3295,3276,169,516,01.11.2017,True,Approved,"1148,64"
3296,3277,32,3015,21.04.2017,False,Approved,"2091,47"
3297,3278,188,2093,22.04.2017,True,Approved,"1890,39"
3298,3279,152,887,14.10.2017,True,Approved,"912,52"
3299,3280,151,1752,27.05.2017,True,Approved,"360,4"
3300,3281,35,340,22.05.2017,True,Approved,"574,64"
3301,3282,142,681,16.07.2017,True,Approved,"590,26"
3302,3283,170,299,14.03.2017,False,Approved,"2083,94"
3303,3284,117,3266,20.10.2017,False,Approved,"1280,28"
3304,3285,186,1508,30.10.2017,True,Approved,"100,35"
3305,3286,170,2527,21.03.2017,True,Approved,"2083,94"
3306,3287,41,3114,27.12.2017,True,Cancelled,"1703,52"
3307,3288,142,3432,22.07.2017,True,Approved,"590,26"
3308,3289,53,3045,08.09.2017,False,Approved,"1386,84"
3309,3290,85,1012,06.03.2017,True,Approved,1179
3310,3291,70,1628,19.08.2017,False,Approved,"1777,8"
3311,3292,144,3335,27.12.2017,True,Approved,"544,05"
3312,3293,146,3200,11.08.2017,True,Approved,"792,9"
3313,3294,34,608,14.07.2017,True,Approved,"1483,2"
3314,3295,61,86,28.11.2017,False,Approved,"574,64"
3315,3296,134,1567,14.03.2017,True,Approved,"478,16"
3316,3297,130,423,22.05.2017,False,Approved,"1061,56"
3317,3298,140,729,30.05.2017,False,Approved,"1807,45"
3318,3299,88,2187,21.03.2017,True,Approved,"774,53"
3319,3300,201,2817,03.02.2017,False,Approved,"1227,34"
3320,3301,181,148,21.05.2017,True,Approved,"1362,99"
3321,3302,191,1032,24.07.2017,True,Approved,"1635,3"
3322,3303,126,1773,27.01.2017,False,Approved,"1890,39"
3323,3304,23,2621,01.11.2017,True,Approved,"202,62"
3324,3305,108,427,06.07.2017,True,Approved,"1289,85"
3325,3306,183,1687,20.12.2017,False,Approved,"363,01"
3326,3307,126,2007,02.08.2017,True,Approved,"1890,39"
3327,3308,79,760,02.07.2017,False,Approved,"543,39"
3328,3309,129,260,20.11.2017,True,Approved,"1415,01"
3329,3310,114,1639,30.11.2017,False,Approved,"175,89"
3330,3311,140,3406,09.05.2017,True,Approved,"1807,45"
3331,3312,42,930,29.04.2017,True,Approved,"742,54"
3332,3313,32,1266,17.04.2017,True,Approved,"2091,47"
3333,3314,28,143,17.12.2017,True,Approved,"1403,5"
3334,3315,181,399,22.04.2017,False,Approved,"1362,99"
3335,3316,127,723,15.12.2017,True,Approved,"912,52"
3336,3317,165,2045,05.11.2017,False,Approved,"1469,44"
3337,3318,70,2418,01.01.2017,True,Approved,"1777,8"
3338,3319,146,3256,25.08.2017,False,Approved,"792,9"
3339,3320,160,3380,09.09.2017,False,Approved,"1769,64"
3340,3321,101,2114,16.12.2017,True,Approved,"958,74"
3341,3322,138,960,16.04.2017,True,Approved,"1469,44"
3342,3323,6,3418,10.09.2017,False,Approved,"71,16"
3343,3324,30,2991,16.10.2017,True,Approved,"71,49"
3344,3325,121,2804,08.07.2017,True,Approved,"1292,84"
3345,3326,200,1340,04.10.2017,True,Approved,"1720,7"
3346,3327,195,874,31.05.2017,False,Approved,"1172,78"
3347,3328,154,583,29.09.2017,False,Approved,"1228,07"
3348,3329,73,692,02.09.2017,True,Approved,"1992,93"
3349,3330,69,3251,14.03.2017,False,Approved,"1198,46"
3350,3331,175,665,29.09.2017,False,Approved,"235,63"
3351,3332,89,1662,29.03.2017,False,Approved,"1231,15"
3352,3333,191,2183,11.06.2017,False,Approved,"1635,3"
3353,3334,92,171,12.12.2017,True,Approved,"945,04"
3354,3335,88,739,27.12.2017,False,Approved,"774,53"
3355,3336,83,1490,12.07.2017,True,Approved,"230,91"
3356,3337,107,1066,17.07.2017,True,Approved,"980,37"
3357,3338,169,1974,05.06.2017,False,Approved,"1148,64"
3358,3339,2,2189,04.06.2017,False,Approved,"12,01"
3359,3340,108,400,18.08.2017,True,Approved,"1289,85"
3360,3341,132,1117,02.03.2017,True,Approved,"71,16"
3361,3342,144,41,03.08.2017,False,Cancelled,"544,05"
3362,3343,97,2680,29.04.2017,False,Approved,"1812,75"
3363,3344,85,330,14.09.2017,True,Approved,1179
3364,3345,35,3269,19.08.2017,True,Approved,"574,64"
3365,3346,76,1092,04.03.2017,False,Approved,"1216,14"
3366,3347,61,2987,09.05.2017,False,Approved,"574,64"
3367,3348,95,1926,02.05.2017,True,Approved,"2091,47"
3368,3349,68,2747,12.12.2017,False,Approved,"688,63"
3369,3350,153,2999,13.03.2017,True,Approved,"1945,43"
3370,3351,191,1387,29.05.2017,False,Approved,"1635,3"
3371,3352,151,550,11.12.2017,False,Approved,"360,4"
3372,3353,78,86,08.11.2017,False,Approved,"1065,03"
3373,3354,144,2794,25.12.2017,True,Approved,"544,05"
3374,3355,121,3264,19.06.2017,True,Approved,"1292,84"
3375,3356,4,2459,26.07.2017,False,Approved,"235,63"
3376,3357,126,2648,07.01.2017,False,Approved,"1890,39"
3377,3358,162,1582,21.06.2017,False,Approved,"1555,58"
3378,3359,110,2501,03.02.2017,False,Approved,"1720,7"
3379,3360,65,3128,08.06.2017,False,Approved,"1466,68"
3380,3361,200,2096,20.08.2017,False,Approved,"1720,7"
3381,3362,114,1023,27.08.2017,False,Approved,"175,89"
3382,3363,87,2853,09.04.2017,True,Approved,1810
3383,3364,70,3138,03.02.2017,False,Approved,"1777,8"
3384,3365,132,1919,19.08.2017,False,Approved,"71,16"
3385,3366,94,1153,10.01.2017,False,Approved,"1793,43"
3386,3367,182,1290,16.10.2017,True,Approved,"1812,75"
3387,3368,190,1913,09.02.2017,False,Approved,"1065,03"
3388,3369,131,2339,21.05.2017,False,Approved,"1977,36"
3389,3370,17,1798,17.12.2017,True,Approved,"60,34"
3390,3371,144,1685,05.12.2017,True,Approved,"544,05"
3391,3372,171,2056,29.04.2017,True,Approved,"792,9"
3392,3373,154,2101,13.06.2017,False,Approved,"1228,07"
3393,3374,91,3441,14.08.2017,False,Approved,"1403,5"
3394,3375,174,3484,19.09.2017,True,Approved,"1228,07"
3395,3376,56,1809,23.07.2017,True,Approved,"1661,92"
3396,3377,45,2928,02.07.2017,False,Approved,"1466,68"
3397,3378,112,1748,23.10.2017,False,Approved,"533,51"
3398,3379,179,1967,04.10.2017,True,Approved,"1198,46"
3399,3380,67,1942,14.12.2017,True,Approved,"575,27"
3400,3381,178,3181,21.12.2017,True,Approved,"1636,9"
3401,3382,151,1422,08.04.2017,False,Approved,"360,4"
3402,3383,53,1999,27.12.2017,False,Approved,"1386,84"
3403,3384,79,295,11.04.2017,False,Approved,"543,39"
3404,3385,132,1014,15.08.2017,False,Approved,"71,16"
3405,3386,33,1375,07.07.2017,True,Approved,"1129,13"
3406,3387,68,497,04.08.2017,True,Approved,"688,63"
3407,3388,143,1286,09.06.2017,False,Approved,"1071,23"
3408,3389,32,934,08.10.2017,True,Approved,"2091,47"
3409,3390,161,2982,11.07.2017,True,Approved,"1765,3"
3410,3391,76,350,26.12.2017,True,Approved,"1216,14"
3411,3392,58,710,28.01.2017,False,Approved,"1362,99"
3412,3393,111,2100,26.09.2017,False,Approved,"1762,96"
3413,3394,64,1194,12.05.2017,True,Approved,"1071,23"
3414,3395,188,2584,22.11.2017,False,Approved,"1890,39"
3415,3396,99,3288,07.07.2017,True,Approved,"1894,19"
3416,3397,67,2687,14.11.2017,True,Approved,"575,27"
3417,3398,116,1809,20.11.2017,False,Approved,"2005,66"
3418,3399,198,1250,21.10.2017,False,Approved,"358,39"
3419,3400,104,1611,25.02.2017,True,Approved,"1555,58"
3420,3401,159,2442,28.08.2017,True,Approved,"1240,31"
3421,3402,41,2726,08.10.2017,False,Approved,"1703,52"
3422,3403,145,3201,09.12.2017,False,Approved,"1636,9"
3423,3404,46,1685,10.05.2017,True,Approved,"1274,93"
3424,3405,146,1259,19.11.2017,True,Approved,"792,9"
3425,3406,71,3365,03.02.2017,False,Approved,"1538,99"
3426,3407,36,1103,09.01.2017,True,Approved,"1129,13"
3427,3408,173,3377,16.06.2017,False,Approved,"752,64"
3428,3409,8,52,11.03.2017,True,Approved,"326,86"
3429,3410,70,556,14.08.2017,False,Approved,"1777,8"
3430,3411,63,387,30.08.2017,False,Approved,"1775,81"
3431,3412,97,3106,01.05.2017,True,Approved,"1812,75"
3432,3413,135,197,13.09.2017,False,Approved,"1024,66"
3433,3414,28,2816,22.12.2017,False,Approved,"1403,5"
3434,3415,60,458,28.02.2017,True,Approved,"575,27"
3435,3416,196,2602,25.08.2017,True,Approved,"202,62"
3436,3417,149,35,30.03.2017,False,Approved,"1036,59"
3437,3418,70,1376,14.08.2017,True,Approved,"1777,8"
3438,3419,186,1007,17.10.2017,False,Approved,"100,35"
3439,3420,114,1161,13.12.2017,False,Approved,"175,89"
3440,3421,17,2553,17.03.2017,True,Approved,"60,34"
3441,3422,168,1074,27.07.2017,True,Approved,"1538,99"
3442,3423,112,2155,28.07.2017,True,Approved,"533,51"
3443,3424,93,1572,21.05.2017,False,Approved,"1289,85"
3444,3425,83,2100,27.02.2017,False,Approved,"230,91"
3445,3426,114,3477,27.10.2017,True,Approved,"175,89"
3446,3427,103,1959,16.02.2017,False,Approved,"1151,96"
3447,3428,53,1177,16.09.2017,True,Approved,"1386,84"
3448,3429,145,1889,22.06.2017,False,Approved,"1636,9"
3449,3430,198,482,11.02.2017,True,Approved,"358,39"
3450,3431,154,2374,04.03.2017,False,Approved,"1228,07"
3451,3432,40,907,28.01.2017,False,Approved,"1311,44"
3452,3433,106,378,09.08.2017,False,Approved,"441,49"
3453,3434,124,1019,07.10.2017,True,Approved,"183,86"
3454,3435,128,197,03.12.2017,True,Approved,"1280,28"
3455,3436,39,3165,15.08.2017,True,Approved,"980,37"
3456,3437,166,3152,19.12.2017,False,Approved,"1151,96"
3457,3438,83,2994,22.02.2017,False,Approved,"230,91"
3458,3439,39,586,01.10.2017,True,Approved,"980,37"
3459,3440,144,1767,04.04.2017,True,Approved,"544,05"
3460,3441,47,2138,24.04.2017,False,Approved,"1775,81"
3461,3442,74,1398,24.05.2017,True,Approved,"499,53"
3462,3443,17,1640,27.01.2017,True,Approved,"60,34"
3463,3444,151,2624,03.12.2017,False,Approved,"360,4"
3464,3445,175,1412,22.08.2017,True,Approved,"235,63"
3465,3446,170,3146,07.03.2017,False,Approved,"2083,94"
3466,3447,9,2603,24.02.2017,True,Approved,"230,91"
3467,3448,98,3285,17.06.2017,True,Approved,"1458,17"
3468,3449,145,2929,27.11.2017,False,Approved,"1636,9"
3469,3450,165,3193,20.12.2017,True,Approved,"1469,44"
3470,3451,71,446,08.11.2017,True,Approved,"1538,99"
3471,3452,101,2110,07.01.2017,True,Approved,"958,74"
3472,3453,90,2570,12.03.2017,True,Approved,"1057,51"
3473,3454,89,395,02.10.2017,,Approved,"1231,15"
3474,3455,114,371,21.12.2017,False,Approved,"175,89"
3475,3456,105,2610,26.04.2017,False,Approved,"1769,64"
3476,3457,183,375,08.04.2017,False,Approved,"363,01"
3477,3458,48,1046,24.01.2017,True,Approved,"1231,15"
3478,3459,57,1085,09.04.2017,False,Approved,"1024,66"
3479,3460,139,234,01.01.2017,True,Approved,"1977,36"
3480,3461,108,2940,31.08.2017,False,Approved,"1289,85"
3481,3462,172,2188,21.10.2017,True,Approved,"290,62"
3482,3463,176,629,06.01.2017,False,Approved,"774,53"
3483,3464,160,2105,19.07.2017,True,Approved,"1769,64"
3484,3465,66,1581,09.03.2017,False,Approved,"60,34"
3485,3466,74,1492,03.06.2017,True,Approved,"499,53"
3486,3467,126,1868,13.09.2017,False,Approved,"1890,39"
3487,3468,158,136,13.01.2017,True,Approved,"1172,78"
3488,3469,202,905,14.01.2017,False,Approved,"1036,59"
3489,3470,146,2291,14.09.2017,True,Approved,"792,9"
3490,3471,55,874,27.03.2017,True,Approved,"958,74"
3491,3472,16,412,03.12.2017,False,Approved,"543,39"
3492,3473,167,955,14.12.2017,True,Approved,"586,45"
3493,3474,175,494,04.04.2017,True,Cancelled,"235,63"
3494,3475,168,2073,28.05.2017,True,Approved,"1538,99"
3495,3476,163,3415,13.05.2017,False,Approved,"2083,94"
3496,3477,37,2753,22.04.2017,False,Approved,"227,88"
3497,3478,158,2422,28.11.2017,True,Approved,"1172,78"
3498,3479,153,3496,18.04.2017,True,Approved,"1945,43"
3499,3480,84,22,18.09.2017,False,Approved,"642,7"
3500,3481,157,3173,07.07.2017,True,Approved,"642,31"
3501,3482,179,2020,10.03.2017,True,Approved,"1198,46"
3502,3483,117,145,03.04.2017,False,Approved,"1280,28"
3503,3484,90,1054,27.09.2017,True,Approved,"1057,51"
3504,3485,82,962,28.12.2017,False,Approved,"752,64"
3505,3486,163,2012,07.02.2017,True,Approved,"2083,94"
3506,3487,77,3276,11.10.2017,False,Approved,"1703,52"
3507,3488,80,384,06.10.2017,True,Approved,"748,17"
3508,3489,100,452,11.06.2017,True,Approved,"416,98"
3509,3490,164,2577,04.02.2017,True,Approved,"1073,07"
3510,3491,155,1428,15.12.2017,False,Approved,"1762,96"
3511,3492,90,1540,21.12.2017,False,Approved,"1057,51"
3512,3493,4,2281,04.02.2017,False,Approved,"235,63"
3513,3494,112,235,07.10.2017,False,Approved,"533,51"
3514,3495,47,3118,06.07.2017,True,Approved,"1775,81"
3515,3496,89,3267,08.09.2017,True,Approved,"1231,15"
3516,3497,48,1306,16.08.2017,False,Approved,"1231,15"
3517,3498,62,1913,22.07.2017,True,Approved,"12,01"
3518,3499,134,2197,02.09.2017,False,Approved,"478,16"
3519,3500,121,1905,05.12.2017,False,Approved,"1292,84"
3520,3501,160,1151,10.02.2017,False,Approved,"1769,64"
3521,3502,66,2782,13.07.2017,True,Approved,"60,34"
3522,3503,86,1743,14.09.2017,True,Approved,"1311,44"
3523,3504,96,22,16.07.2017,True,Approved,"1577,53"
3524,3505,188,2603,16.12.2017,True,Approved,"1890,39"
3525,3506,177,18,15.07.2017,True,Approved,1179
3526,3507,146,367,17.11.2017,True,Approved,"792,9"
3527,3508,159,3185,22.05.2017,True,Approved,"1240,31"
3528,3509,201,2070,09.09.2017,True,Approved,"1227,34"
3529,3510,170,1056,09.04.2017,False,Approved,"2083,94"
3530,3511,134,1093,13.08.2017,True,Approved,"478,16"
3531,3512,66,3068,14.01.2017,True,Approved,"60,34"
3532,3513,201,2280,15.05.2017,True,Approved,"1227,34"
3533,3514,30,3144,12.07.2017,False,Approved,"71,49"
3534,3515,111,300,24.02.2017,True,Approved,"1762,96"
3535,3516,100,1783,27.01.2017,False,Approved,"416,98"
3536,3517,131,893,19.02.2017,False,Approved,"1977,36"
3537,3518,127,523,01.01.2017,True,Approved,"912,52"
3538,3519,183,1289,20.03.2017,False,Approved,"363,01"
3539,3520,60,1073,13.12.2017,False,Approved,"575,27"
3540,3521,161,882,09.09.2017,True,Approved,"1765,3"
3541,3522,32,1360,19.03.2017,True,Approved,"2091,47"
3542,3523,73,896,12.07.2017,False,Approved,"1992,93"
3543,3524,32,2510,01.04.2017,True,Approved,"2091,47"
3544,3525,115,3490,01.01.2017,True,Approved,"642,7"
3545,3526,58,2859,22.06.2017,True,Approved,"1362,99"
3546,3527,83,3157,09.04.2017,False,Approved,"230,91"
3547,3528,64,3097,06.01.2017,False,Approved,"1071,23"
3548,3529,32,1825,05.07.2017,False,Approved,"2091,47"
3549,3530,83,2537,02.03.2017,True,Approved,"230,91"
3550,3531,159,1837,08.09.2017,False,Approved,"1240,31"
3551,3532,116,2874,02.09.2017,False,Approved,"2005,66"
3552,3533,145,1131,04.02.2017,,Approved,"1636,9"
3553,3534,124,3174,06.12.2017,False,Approved,"183,86"
3554,3535,32,685,04.07.2017,True,Approved,"2091,47"
3555,3536,24,1691,28.12.2017,True,Approved,"441,49"
3556,3537,91,1746,17.05.2017,True,Approved,"1403,5"
3557,3538,48,91,21.12.2017,True,Approved,"1231,15"
3558,3539,28,1531,18.11.2017,False,Approved,"1403,5"
3559,3540,134,214,06.10.2017,True,Approved,"478,16"
3560,3541,182,2030,05.05.2017,True,Approved,"1812,75"
3561,3542,56,514,29.08.2017,True,Approved,"1661,92"
3562,3543,94,339,22.08.2017,True,Approved,"1793,43"
3563,3544,80,2788,29.07.2017,False,Approved,"748,17"
3564,3545,84,745,05.07.2017,False,Approved,"642,7"
3565,3546,48,92,16.11.2017,True,Approved,"1231,15"
3566,3547,161,370,05.08.2017,False,Approved,"1765,3"
3567,3548,91,3448,11.11.2017,True,Approved,"1403,5"
3568,3549,160,2260,09.07.2017,False,Approved,"1769,64"
3569,3550,103,663,18.10.2017,True,Approved,"1151,96"
3570,3551,175,1656,08.04.2017,True,Approved,"235,63"
3571,3552,150,3431,07.02.2017,False,Approved,"1842,92"
3572,3553,76,2190,19.11.2017,False,Approved,"1216,14"
3573,3554,134,2432,28.11.2017,,Approved,"478,16"
3574,3555,162,162,23.09.2017,True,Approved,"1555,58"
3575,3556,0,2468,09.12.2017,False,Approved,"544,05"
3576,3557,95,2203,04.08.2017,False,Approved,"2091,47"
3577,3558,91,2531,25.12.2017,True,Approved,"1403,5"
3578,3559,137,2521,05.06.2017,True,Approved,"1992,93"
3579,3560,9,1449,08.04.2017,True,Approved,"230,91"
3580,3561,80,39,23.09.2017,False,Approved,"748,17"
3581,3562,112,1295,22.08.2017,False,Approved,"533,51"
3582,3563,108,1736,06.11.2017,True,Approved,"1289,85"
3583,3564,62,1153,03.07.2017,True,Approved,"12,01"
3584,3565,197,1788,19.03.2017,False,Approved,"742,54"
3585,3566,42,2150,16.09.2017,False,Approved,"742,54"
3586,3567,124,1995,22.08.2017,True,Approved,"183,86"
3587,3568,65,2154,06.08.2017,True,Approved,"1466,68"
3588,3569,32,248,08.06.2017,False,Approved,"2091,47"
3589,3570,165,2697,27.11.2017,True,Approved,"1469,44"
3590,3571,196,1929,15.11.2017,True,Approved,"202,62"
3591,3572,72,243,28.02.2017,False,Approved,"2005,66"
3592,3573,189,1115,03.06.2017,False,Approved,"1458,17"
3593,3574,45,967,25.10.2017,False,Approved,"1466,68"
3594,3575,197,2240,31.05.2017,False,Approved,"742,54"
3595,3576,184,1434,27.01.2017,False,Approved,"945,04"
3596,3577,95,1460,20.10.2017,False,Approved,"2091,47"
3597,3578,32,2454,14.01.2017,False,Approved,"2091,47"
3598,3579,187,1447,24.09.2017,False,Approved,"1415,01"
3599,3580,142,2915,30.06.2017,False,Approved,"590,26"
3600,3581,125,3320,19.05.2017,False,Approved,"688,63"
3601,3582,110,3324,20.11.2017,True,Approved,"1720,7"
3602,3583,91,1578,03.11.2017,True,Approved,"1403,5"
3603,3584,100,3141,07.09.2017,True,Approved,"416,98"
3604,3585,186,3030,27.09.2017,True,Approved,"100,35"
3605,3586,140,2248,17.05.2017,True,Approved,"1807,45"
3606,3587,57,2821,13.04.2017,True,Approved,"1024,66"
3607,3588,181,910,02.04.2017,False,Approved,"1362,99"
3608,3589,173,2586,03.01.2017,True,Approved,"752,64"
3609,3590,21,1788,01.12.2017,True,Approved,"360,4"
3610,3590,26,1788,01.12.2017,True,Approved,"360,4"
3611,3591,179,2842,12.03.2017,False,Approved,"1198,46"
3612,3592,190,371,04.03.2017,False,Approved,"1065,03"
3613,3593,45,116,15.11.2017,False,Approved,"1466,68"
3614,3594,53,2534,28.01.2017,False,Approved,"1386,84"
3615,3595,45,2717,11.03.2017,True,Approved,"1466,68"
3616,3596,158,1710,03.01.2017,True,Approved,"1172,78"
3617,3597,163,451,21.03.2017,True,Approved,"2083,94"
3618,3598,79,300,27.01.2017,False,Approved,"543,39"
3619,3599,71,2817,15.12.2017,True,Approved,"1538,99"
3620,3600,94,3411,29.04.2017,True,Approved,"1793,43"
3621,3601,121,2185,23.07.2017,True,Approved,"1292,84"
3622,3602,28,3202,02.06.2017,True,Approved,"1403,5"
3623,3603,138,1133,16.10.2017,False,Approved,"1469,44"
3624,3604,157,650,07.11.2017,True,Approved,"642,31"
3625,3605,135,256,05.01.2017,False,Approved,"1024,66"
3626,3606,57,3334,14.09.2017,True,Approved,"1024,66"
3627,3607,2,1614,22.07.2017,True,Approved,"12,01"
3628,3608,150,1844,23.06.2017,False,Cancelled,"1842,92"
3629,3609,83,1120,20.11.2017,True,Approved,"230,91"
3630,3610,14,758,03.12.2017,False,Approved,"290,62"
3631,3611,57,1438,08.04.2017,True,Approved,"1024,66"
3632,3612,72,608,13.06.2017,True,Approved,"2005,66"
3633,3613,84,562,24.11.2017,False,Approved,"642,7"
3634,3614,85,2743,12.05.2017,False,Approved,1179
3635,3615,30,1223,26.11.2017,False,Approved,"71,49"
3636,3616,93,808,14.05.2017,True,Approved,"1289,85"
